,imagepath,xmlpath,xmin,xmax,ymin,ymax,width,height,center_x,center_y,bb_width,bb_height
712,/content/drive/MyDrive/dataset/JK11.jpg,/content/drive/MyDrive/dataset/JK11.xml,94,164,340,358,272,593,0.4742647058823529,0.5885328836424958,0.25735294117647056,0.03035413153456998
713,/content/drive/MyDrive/dataset/JK12.jpg,/content/drive/MyDrive/dataset/JK12.xml,106,180,241,259,268,328,0.5335820895522388,0.7621951219512195,0.27611940298507465,0.054878048780487805
714,/content/drive/MyDrive/dataset/JK13.jpg,/content/drive/MyDrive/dataset/JK13.xml,88,185,176,196,272,257,0.5018382352941176,0.7237354085603113,0.35661764705882354,0.07782101167315175
715,/content/drive/MyDrive/dataset/JK14.jpg,/content/drive/MyDrive/dataset/JK14.xml,75,179,372,395,272,484,0.46691176470588236,0.7923553719008265,0.38235294117647056,0.047520661157024795
716,/content/drive/MyDrive/dataset/JK15.jpg,/content/drive/MyDrive/dataset/JK15.xml,93,168,183,199,272,363,0.4797794117647059,0.5261707988980716,0.2757352941176471,0.0440771349862259
717,/content/drive/MyDrive/dataset/JK16.jpg,/content/drive/MyDrive/dataset/JK16.xml,79,196,236,260,272,363,0.5055147058823529,0.6831955922865014,0.43014705882352944,0.06611570247933884
718,/content/drive/MyDrive/dataset/JK17.jpg,/content/drive/MyDrive/dataset/JK17.xml,67,180,269,293,272,363,0.4540441176470588,0.7741046831955923,0.41544117647058826,0.06611570247933884
719,/content/drive/MyDrive/dataset/JK18.jpg,/content/drive/MyDrive/dataset/JK18.xml,96,164,359,377,272,604,0.47794117647058826,0.609271523178808,0.25,0.029801324503311258
720,/content/drive/MyDrive/dataset/JK19.jpg,/content/drive/MyDrive/dataset/JK19.xml,138,203,174,214,272,363,0.6268382352941176,0.5344352617079889,0.23897058823529413,0.11019283746556474
721,/content/drive/MyDrive/dataset/JK2.jpg,/content/drive/MyDrive/dataset/JK2.xml,82,191,143,173,270,219,0.5055555555555555,0.7214611872146118,0.40370370370370373,0.136986301369863
722,/content/drive/MyDrive/dataset/JK20.jpg,/content/drive/MyDrive/dataset/JK20.xml,3,70,217,251,272,363,0.13419117647058823,0.6446280991735537,0.24632352941176472,0.09366391184573003
723,/content/drive/MyDrive/dataset/JK22.jpg,/content/drive/MyDrive/dataset/JK22.xml,99,155,135,150,272,204,0.46691176470588236,0.6985294117647058,0.20588235294117646,0.07352941176470588
724,/content/drive/MyDrive/dataset/JK23.jpg,/content/drive/MyDrive/dataset/JK23.xml,76,159,194,218,270,322,0.4351851851851852,0.639751552795031,0.3074074074074074,0.07453416149068323
725,/content/drive/MyDrive/dataset/JK24.jpg,/content/drive/MyDrive/dataset/JK24.xml,105,179,242,257,272,363,0.5220588235294118,0.6873278236914601,0.27205882352941174,0.04132231404958678
726,/content/drive/MyDrive/dataset/JK26.jpg,/content/drive/MyDrive/dataset/JK26.xml,129,214,256,285,272,363,0.6305147058823529,0.7451790633608816,0.3125,0.07988980716253444
727,/content/drive/MyDrive/dataset/JK27.jpg,/content/drive/MyDrive/dataset/JK27.xml,163,243,227,262,272,363,0.7463235294117647,0.6735537190082644,0.29411764705882354,0.09641873278236915
728,/content/drive/MyDrive/dataset/JK28.jpg,/content/drive/MyDrive/dataset/JK28.xml,143,219,254,291,266,332,0.6804511278195489,0.8207831325301205,0.2857142857142857,0.11144578313253012
729,/content/drive/MyDrive/dataset/JK29.jpg,/content/drive/MyDrive/dataset/JK29.xml,70,172,333,358,272,604,0.44485294117647056,0.5720198675496688,0.375,0.041390728476821195
730,/content/drive/MyDrive/dataset/JK3.jpg,/content/drive/MyDrive/dataset/JK3.xml,104,171,169,185,272,204,0.5055147058823529,0.8676470588235294,0.24632352941176472,0.0784313725490196
731,/content/drive/MyDrive/dataset/JK30.jpg,/content/drive/MyDrive/dataset/JK30.xml,24,78,185,199,272,204,0.1875,0.9411764705882353,0.19852941176470587,0.06862745098039216
732,/content/drive/MyDrive/dataset/JK31.jpg,/content/drive/MyDrive/dataset/JK31.xml,105,159,142,153,272,204,0.4852941176470588,0.7230392156862745,0.19852941176470587,0.05392156862745098
733,/content/drive/MyDrive/dataset/JK32.jpg,/content/drive/MyDrive/dataset/JK32.xml,163,211,199,219,271,220,0.6900369003690037,0.95,0.17712177121771217,0.09090909090909091
734,/content/drive/MyDrive/dataset/JK34.jpg,/content/drive/MyDrive/dataset/JK34.xml,128,199,270,294,272,363,0.6011029411764706,0.7768595041322314,0.2610294117647059,0.06611570247933884
735,/content/drive/MyDrive/dataset/JK35.jpg,/content/drive/MyDrive/dataset/JK35.xml,96,173,259,276,270,448,0.4981481481481482,0.5970982142857143,0.2851851851851852,0.03794642857142857
736,/content/drive/MyDrive/dataset/JK36.jpg,/content/drive/MyDrive/dataset/JK36.xml,137,203,286,322,272,484,0.625,0.628099173553719,0.2426470588235294,0.0743801652892562
737,/content/drive/MyDrive/dataset/JK4.jpg,/content/drive/MyDrive/dataset/JK4.xml,55,145,296,335,271,503,0.36900369003690037,0.6272365805168986,0.33210332103321033,0.0775347912524851
738,/content/drive/MyDrive/dataset/JK5.jpg,/content/drive/MyDrive/dataset/JK5.xml,83,167,330,352,272,598,0.45955882352941174,0.5702341137123745,0.3088235294117647,0.03678929765886288
739,/content/drive/MyDrive/dataset/JK6.jpg,/content/drive/MyDrive/dataset/JK6.xml,158,220,245,275,272,363,0.6948529411764706,0.7162534435261708,0.22794117647058823,0.08264462809917356
740,/content/drive/MyDrive/dataset/JK7.jpg,/content/drive/MyDrive/dataset/JK7.xml,142,218,233,253,272,363,0.6617647058823529,0.6694214876033058,0.27941176470588236,0.05509641873278237
741,/content/drive/MyDrive/dataset/JK8.jpg,/content/drive/MyDrive/dataset/JK8.xml,100,183,253,270,269,333,0.5260223048327137,0.7852852852852853,0.30855018587360594,0.05105105105105105
742,/content/drive/MyDrive/dataset/JK9.jpg,/content/drive/MyDrive/dataset/JK9.xml,79,159,221,240,266,332,0.4473684210526316,0.6942771084337349,0.3007518796992481,0.0572289156626506
743,/content/drive/MyDrive/dataset/KA1.jpg,/content/drive/MyDrive/dataset/KA1.xml,100,167,159,177,272,247,0.49080882352941174,0.680161943319838,0.24632352941176472,0.0728744939271255
744,/content/drive/MyDrive/dataset/KA10.jpg,/content/drive/MyDrive/dataset/KA10.xml,98,172,165,184,272,250,0.4963235294117647,0.698,0.27205882352941174,0.076
745,/content/drive/MyDrive/dataset/KA11.jpg,/content/drive/MyDrive/dataset/KA11.xml,101,167,151,165,272,204,0.49264705882352944,0.7745098039215687,0.2426470588235294,0.06862745098039216
746,/content/drive/MyDrive/dataset/KA12.jpg,/content/drive/MyDrive/dataset/KA12.xml,98,169,111,128,272,204,0.49080882352941174,0.5857843137254902,0.2610294117647059,0.08333333333333333
747,/content/drive/MyDrive/dataset/KA16.jpg,/content/drive/MyDrive/dataset/KA16.xml,93,182,183,200,272,255,0.5055147058823529,0.7509803921568627,0.3272058823529412,0.06666666666666667
748,/content/drive/MyDrive/dataset/KA17.jpg,/content/drive/MyDrive/dataset/KA17.xml,116,182,231,246,272,327,0.5477941176470589,0.7293577981651376,0.2426470588235294,0.045871559633027525
749,/content/drive/MyDrive/dataset/KA18.jpg,/content/drive/MyDrive/dataset/KA18.xml,105,154,128,138,272,204,0.47610294117647056,0.6519607843137255,0.1801470588235294,0.049019607843137254
750,/content/drive/MyDrive/dataset/KA19.jpg,/content/drive/MyDrive/dataset/KA19.xml,101,167,158,176,272,247,0.49264705882352944,0.6761133603238867,0.2426470588235294,0.0728744939271255
751,/content/drive/MyDrive/dataset/KA2.jpg,/content/drive/MyDrive/dataset/KA2.xml,108,170,133,148,272,204,0.5110294117647058,0.6887254901960784,0.22794117647058823,0.07352941176470588
752,/content/drive/MyDrive/dataset/KA20.jpg,/content/drive/MyDrive/dataset/KA20.xml,77,169,281,302,272,363,0.4522058823529412,0.803030303030303,0.3382352941176471,0.05785123966942149
753,/content/drive/MyDrive/dataset/KA21.jpg,/content/drive/MyDrive/dataset/KA21.xml,105,174,319,337,272,604,0.5128676470588235,0.543046357615894,0.2536764705882353,0.029801324503311258
754,/content/drive/MyDrive/dataset/KA23.jpg,/content/drive/MyDrive/dataset/KA23.xml,106,158,238,249,272,363,0.4852941176470588,0.6707988980716253,0.19117647058823528,0.030303030303030304
755,/content/drive/MyDrive/dataset/KA24.jpg,/content/drive/MyDrive/dataset/KA24.xml,140,209,156,176,272,216,0.6415441176470589,0.7685185185185185,0.2536764705882353,0.09259259259259259
756,/content/drive/MyDrive/dataset/KA25.jpg,/content/drive/MyDrive/dataset/KA25.xml,65,178,344,370,271,546,0.4483394833948339,0.6538461538461539,0.41697416974169743,0.047619047619047616
757,/content/drive/MyDrive/dataset/KA3.jpg,/content/drive/MyDrive/dataset/KA3.xml,70,144,236,261,270,447,0.3962962962962963,0.5559284116331096,0.2740740740740741,0.05592841163310962
758,/content/drive/MyDrive/dataset/KA4.jpg,/content/drive/MyDrive/dataset/KA4.xml,65,177,344,370,271,558,0.44649446494464945,0.6397849462365591,0.4132841328413284,0.04659498207885305
759,/content/drive/MyDrive/dataset/KA5.jpg,/content/drive/MyDrive/dataset/KA5.xml,108,169,130,144,272,204,0.5091911764705882,0.6715686274509803,0.22426470588235295,0.06862745098039216
760,/content/drive/MyDrive/dataset/KA7.jpg,/content/drive/MyDrive/dataset/KA7.xml,128,167,154,162,272,204,0.5422794117647058,0.7745098039215687,0.14338235294117646,0.0392156862745098
761,/content/drive/MyDrive/dataset/KA8.jpg,/content/drive/MyDrive/dataset/KA8.xml,113,192,162,180,272,204,0.5606617647058824,0.8382352941176471,0.29044117647058826,0.08823529411764706
762,/content/drive/MyDrive/dataset/KA9.jpg,/content/drive/MyDrive/dataset/KA9.xml,100,168,261,275,272,363,0.49264705882352944,0.7382920110192838,0.25,0.03856749311294766
763,/content/drive/MyDrive/dataset/KL10.jpg,/content/drive/MyDrive/dataset/KL10.xml,58,130,201,230,272,363,0.34558823529411764,0.59366391184573,0.2647058823529412,0.07988980716253444
764,/content/drive/MyDrive/dataset/KL11.jpg,/content/drive/MyDrive/dataset/KL11.xml,92,179,242,261,272,363,0.49816176470588236,0.6928374655647382,0.31985294117647056,0.05234159779614325
765,/content/drive/MyDrive/dataset/KL14.jpg,/content/drive/MyDrive/dataset/KL14.xml,154,223,224,261,272,363,0.6930147058823529,0.6680440771349863,0.2536764705882353,0.10192837465564739
766,/content/drive/MyDrive/dataset/KL15.jpg,/content/drive/MyDrive/dataset/KL15.xml,141,223,225,259,272,363,0.6691176470588235,0.6666666666666666,0.3014705882352941,0.09366391184573003
767,/content/drive/MyDrive/dataset/KL16.jpg,/content/drive/MyDrive/dataset/KL16.xml,95,179,222,242,272,363,0.5036764705882353,0.6391184573002755,0.3088235294117647,0.05509641873278237
768,/content/drive/MyDrive/dataset/KL19.jpg,/content/drive/MyDrive/dataset/KL19.xml,104,155,120,131,272,204,0.47610294117647056,0.6151960784313726,0.1875,0.05392156862745098
769,/content/drive/MyDrive/dataset/KL3.jpg,/content/drive/MyDrive/dataset/KL3.xml,39,87,216,243,272,370,0.23161764705882354,0.6202702702702703,0.17647058823529413,0.07297297297297298
770,/content/drive/MyDrive/dataset/KL4.jpg,/content/drive/MyDrive/dataset/KL4.xml,86,161,232,248,272,363,0.4540441176470588,0.6611570247933884,0.2757352941176471,0.0440771349862259
771,/content/drive/MyDrive/dataset/KL5.jpg,/content/drive/MyDrive/dataset/KL5.xml,100,162,158,171,272,233,0.48161764705882354,0.7060085836909872,0.22794117647058823,0.055793991416309016
772,/content/drive/MyDrive/dataset/KL6.jpg,/content/drive/MyDrive/dataset/KL6.xml,91,169,229,244,272,363,0.47794117647058826,0.6515151515151515,0.2867647058823529,0.04132231404958678
773,/content/drive/MyDrive/dataset/KL7.jpg,/content/drive/MyDrive/dataset/KL7.xml,113,162,134,146,272,204,0.5055147058823529,0.6862745098039216,0.1801470588235294,0.058823529411764705
774,/content/drive/MyDrive/dataset/KL8.jpg,/content/drive/MyDrive/dataset/KL8.xml,124,200,207,223,272,363,0.5955882352941176,0.5922865013774105,0.27941176470588236,0.0440771349862259
775,/content/drive/MyDrive/dataset/KL9.jpg,/content/drive/MyDrive/dataset/KL9.xml,104,181,188,201,272,272,0.5238970588235294,0.7150735294117647,0.28308823529411764,0.04779411764705882
776,/content/drive/MyDrive/dataset/LA1.jpg,/content/drive/MyDrive/dataset/LA1.xml,79,144,183,203,272,363,0.4099264705882353,0.5316804407713499,0.23897058823529413,0.05509641873278237
777,/content/drive/MyDrive/dataset/MH1.jpg,/content/drive/MyDrive/dataset/MH1.xml,98,178,126,145,271,168,0.5092250922509225,0.8065476190476191,0.2952029520295203,0.1130952380952381
778,/content/drive/MyDrive/dataset/MH10.jpg,/content/drive/MyDrive/dataset/MH10.xml,90,182,307,325,270,334,0.5037037037037037,0.9461077844311377,0.34074074074074073,0.05389221556886228
779,/content/drive/MyDrive/dataset/MH11.jpg,/content/drive/MyDrive/dataset/MH11.xml,110,159,192,202,272,363,0.4944852941176471,0.5426997245179064,0.1801470588235294,0.027548209366391185
780,/content/drive/MyDrive/dataset/MH12.jpg,/content/drive/MyDrive/dataset/MH12.xml,87,189,287,305,270,340,0.5111111111111111,0.8705882352941177,0.37777777777777777,0.052941176470588235
781,/content/drive/MyDrive/dataset/MH13.jpg,/content/drive/MyDrive/dataset/MH13.xml,103,176,331,349,272,589,0.5128676470588235,0.5772495755517827,0.26838235294117646,0.030560271646859084
782,/content/drive/MyDrive/dataset/MH14.jpg,/content/drive/MyDrive/dataset/MH14.xml,94,183,222,239,272,283,0.5091911764705882,0.8144876325088339,0.3272058823529412,0.06007067137809187
783,/content/drive/MyDrive/dataset/MH15.jpg,/content/drive/MyDrive/dataset/MH15.xml,68,170,232,258,272,363,0.4375,0.6749311294765841,0.375,0.07162534435261708
784,/content/drive/MyDrive/dataset/MH16.jpg,/content/drive/MyDrive/dataset/MH16.xml,106,171,245,264,272,327,0.5091911764705882,0.7782874617737003,0.23897058823529413,0.0581039755351682
785,/content/drive/MyDrive/dataset/MH17.jpg,/content/drive/MyDrive/dataset/MH17.xml,106,170,340,357,272,484,0.5073529411764706,0.7200413223140496,0.23529411764705882,0.03512396694214876
786,/content/drive/MyDrive/dataset/MH18.jpg,/content/drive/MyDrive/dataset/MH18.xml,104,165,319,336,272,544,0.4944852941176471,0.6020220588235294,0.22426470588235295,0.03125
787,/content/drive/MyDrive/dataset/MH19.jpg,/content/drive/MyDrive/dataset/MH19.xml,96,183,323,347,272,591,0.5128676470588235,0.5668358714043993,0.31985294117647056,0.04060913705583756
788,/content/drive/MyDrive/dataset/MH2.jpg,/content/drive/MyDrive/dataset/MH2.xml,93,157,165,179,209,191,0.5980861244019139,0.900523560209424,0.3062200956937799,0.07329842931937172
789,/content/drive/MyDrive/dataset/MH20.jpg,/content/drive/MyDrive/dataset/MH20.xml,101,179,233,249,272,300,0.5147058823529411,0.8033333333333333,0.2867647058823529,0.05333333333333334
790,/content/drive/MyDrive/dataset/MH21.jpg,/content/drive/MyDrive/dataset/MH21.xml,99,186,367,389,272,589,0.5238970588235294,0.6417657045840407,0.31985294117647056,0.03735144312393888
791,/content/drive/MyDrive/dataset/MH22.jpg,/content/drive/MyDrive/dataset/MH22.xml,106,150,83,93,272,127,0.47058823529411764,0.6929133858267716,0.16176470588235295,0.07874015748031496
792,/content/drive/MyDrive/dataset/MH23.jpg,/content/drive/MyDrive/dataset/MH23.xml,108,164,145,157,272,204,0.5,0.7401960784313726,0.20588235294117646,0.058823529411764705
793,/content/drive/MyDrive/dataset/MH24.jpg,/content/drive/MyDrive/dataset/MH24.xml,90,178,173,190,272,229,0.49264705882352944,0.7925764192139738,0.3235294117647059,0.07423580786026202
794,/content/drive/MyDrive/dataset/MH25.jpg,/content/drive/MyDrive/dataset/MH25.xml,89,178,264,284,272,363,0.49080882352941174,0.7548209366391184,0.3272058823529412,0.05509641873278237
795,/content/drive/MyDrive/dataset/MH26.jpg,/content/drive/MyDrive/dataset/MH26.xml,100,171,212,228,272,274,0.49816176470588236,0.8029197080291971,0.2610294117647059,0.058394160583941604
796,/content/drive/MyDrive/dataset/MH3.jpg,/content/drive/MyDrive/dataset/MH3.xml,103,168,234,249,272,363,0.49816176470588236,0.6652892561983471,0.23897058823529413,0.04132231404958678
797,/content/drive/MyDrive/dataset/MH4.jpg,/content/drive/MyDrive/dataset/MH4.xml,92,176,190,207,271,487,0.4944649446494465,0.4075975359342916,0.30996309963099633,0.03490759753593429
798,/content/drive/MyDrive/dataset/MH6.jpg,/content/drive/MyDrive/dataset/MH6.xml,111,173,225,240,272,363,0.5220588235294118,0.640495867768595,0.22794117647058823,0.04132231404958678
799,/content/drive/MyDrive/dataset/MH7.jpg,/content/drive/MyDrive/dataset/MH7.xml,94,184,221,237,272,284,0.5110294117647058,0.8063380281690141,0.33088235294117646,0.056338028169014086
800,/content/drive/MyDrive/dataset/MH8.jpg,/content/drive/MyDrive/dataset/MH8.xml,103,172,151,172,272,204,0.5055147058823529,0.7916666666666666,0.2536764705882353,0.10294117647058823
801,/content/drive/MyDrive/dataset/ML1.jpg,/content/drive/MyDrive/dataset/ML1.xml,93,165,65,82,271,129,0.47601476014760147,0.5697674418604651,0.2656826568265683,0.13178294573643412
802,/content/drive/MyDrive/dataset/ML10.jpg,/content/drive/MyDrive/dataset/ML10.xml,126,178,152,164,268,180,0.5671641791044776,0.8777777777777778,0.19402985074626866,0.06666666666666667
803,/content/drive/MyDrive/dataset/ML11.jpg,/content/drive/MyDrive/dataset/ML11.xml,46,115,77,106,272,193,0.2959558823529412,0.4740932642487047,0.2536764705882353,0.15025906735751296
804,/content/drive/MyDrive/dataset/ML12.jpg,/content/drive/MyDrive/dataset/ML12.xml,105,182,163,181,272,204,0.5275735294117647,0.8431372549019608,0.28308823529411764,0.08823529411764706
805,/content/drive/MyDrive/dataset/ML13.jpg,/content/drive/MyDrive/dataset/ML13.xml,97,180,319,335,272,603,0.5091911764705882,0.5422885572139303,0.30514705882352944,0.026533996683250415
806,/content/drive/MyDrive/dataset/ML14.jpg,/content/drive/MyDrive/dataset/ML14.xml,135,205,17,37,272,369,0.625,0.07317073170731707,0.25735294117647056,0.05420054200542006
807,/content/drive/MyDrive/dataset/ML15.jpg,/content/drive/MyDrive/dataset/ML15.xml,88,188,282,306,272,363,0.5073529411764706,0.8099173553719008,0.36764705882352944,0.06611570247933884
808,/content/drive/MyDrive/dataset/ML16.jpg,/content/drive/MyDrive/dataset/ML16.xml,25,76,87,115,272,136,0.18566176470588236,0.7426470588235294,0.1875,0.20588235294117646
809,/content/drive/MyDrive/dataset/ML17.jpg,/content/drive/MyDrive/dataset/ML17.xml,104,176,241,258,272,293,0.5147058823529411,0.8515358361774744,0.2647058823529412,0.05802047781569966
810,/content/drive/MyDrive/dataset/ML18.jpg,/content/drive/MyDrive/dataset/ML18.xml,69,163,417,444,272,604,0.4264705882352941,0.7127483443708609,0.34558823529411764,0.04470198675496689
811,/content/drive/MyDrive/dataset/ML19.jpg,/content/drive/MyDrive/dataset/ML19.xml,104,188,298,319,272,483,0.5367647058823529,0.6387163561076604,0.3088235294117647,0.043478260869565216
812,/content/drive/MyDrive/dataset/ML2.jpg,/content/drive/MyDrive/dataset/ML2.xml,89,189,247,265,272,363,0.5110294117647058,0.7052341597796143,0.36764705882352944,0.049586776859504134
813,/content/drive/MyDrive/dataset/ML20.jpg,/content/drive/MyDrive/dataset/ML20.xml,128,206,252,272,272,363,0.6139705882352942,0.721763085399449,0.2867647058823529,0.05509641873278237
814,/content/drive/MyDrive/dataset/ML21.jpg,/content/drive/MyDrive/dataset/ML21.xml,103,174,210,227,270,243,0.512962962962963,0.8991769547325102,0.26296296296296295,0.06995884773662552
815,/content/drive/MyDrive/dataset/ML22.jpg,/content/drive/MyDrive/dataset/ML22.xml,106,163,196,211,272,363,0.4944852941176471,0.5606060606060606,0.20955882352941177,0.04132231404958678
816,/content/drive/MyDrive/dataset/ML23.jpg,/content/drive/MyDrive/dataset/ML23.xml,83,180,201,222,272,323,0.4834558823529412,0.6547987616099071,0.35661764705882354,0.06501547987616099
817,/content/drive/MyDrive/dataset/ML24.jpg,/content/drive/MyDrive/dataset/ML24.xml,109,163,116,130,271,182,0.5018450184501845,0.6758241758241759,0.1992619926199262,0.07692307692307693
818,/content/drive/MyDrive/dataset/ML25.jpg,/content/drive/MyDrive/dataset/ML25.xml,105,176,204,221,272,425,0.5165441176470589,0.5,0.2610294117647059,0.04
819,/content/drive/MyDrive/dataset/ML26.jpg,/content/drive/MyDrive/dataset/ML26.xml,93,171,249,271,272,363,0.4852941176470588,0.7162534435261708,0.2867647058823529,0.06060606060606061
820,/content/drive/MyDrive/dataset/ML27.jpg,/content/drive/MyDrive/dataset/ML27.xml,115,179,210,226,272,363,0.5404411764705882,0.6005509641873278,0.23529411764705882,0.0440771349862259
821,/content/drive/MyDrive/dataset/ML28.jpg,/content/drive/MyDrive/dataset/ML28.xml,72,158,234,255,272,363,0.4227941176470588,0.6735537190082644,0.3161764705882353,0.05785123966942149
822,/content/drive/MyDrive/dataset/ML29.jpg,/content/drive/MyDrive/dataset/ML29.xml,111,189,71,87,271,160,0.5535055350553506,0.49375,0.2878228782287823,0.1
823,/content/drive/MyDrive/dataset/ML30.jpg,/content/drive/MyDrive/dataset/ML30.xml,49,106,222,236,167,363,0.46407185628742514,0.6308539944903582,0.3413173652694611,0.03856749311294766
824,/content/drive/MyDrive/dataset/ML31.jpg,/content/drive/MyDrive/dataset/ML31.xml,58,179,132,151,272,181,0.43566176470588236,0.7817679558011049,0.44485294117647056,0.10497237569060773
825,/content/drive/MyDrive/dataset/ML32.jpg,/content/drive/MyDrive/dataset/ML32.xml,94,174,346,364,272,590,0.49264705882352944,0.6016949152542372,0.29411764705882354,0.030508474576271188
826,/content/drive/MyDrive/dataset/ML33.jpg,/content/drive/MyDrive/dataset/ML33.xml,86,169,277,299,272,590,0.46875,0.488135593220339,0.30514705882352944,0.03728813559322034
827,/content/drive/MyDrive/dataset/ML34.jpg,/content/drive/MyDrive/dataset/ML34.xml,103,181,153,170,271,404,0.5239852398523985,0.3997524752475248,0.2878228782287823,0.04207920792079208
828,/content/drive/MyDrive/dataset/ML35.jpg,/content/drive/MyDrive/dataset/ML35.xml,123,191,225,242,272,363,0.5772058823529411,0.6432506887052342,0.25,0.046831955922865015
829,/content/drive/MyDrive/dataset/ML36.jpg,/content/drive/MyDrive/dataset/ML36.xml,116,176,225,244,272,363,0.5367647058823529,0.6460055096418733,0.22058823529411764,0.05234159779614325
830,/content/drive/MyDrive/dataset/ML37.jpg,/content/drive/MyDrive/dataset/ML37.xml,112,155,91,103,272,127,0.49080882352941174,0.7637795275590551,0.15808823529411764,0.09448818897637795
831,/content/drive/MyDrive/dataset/ML38.jpg,/content/drive/MyDrive/dataset/ML38.xml,97,202,269,298,272,484,0.5496323529411765,0.5857438016528925,0.3860294117647059,0.05991735537190083
832,/content/drive/MyDrive/dataset/ML5.jpg,/content/drive/MyDrive/dataset/ML5.xml,103,158,221,234,272,363,0.4797794117647059,0.6267217630853994,0.20220588235294118,0.03581267217630854
833,/content/drive/MyDrive/dataset/ML7.jpg,/content/drive/MyDrive/dataset/ML7.xml,80,171,232,257,272,363,0.46139705882352944,0.6735537190082644,0.33455882352941174,0.06887052341597796
834,/content/drive/MyDrive/dataset/ML8.jpg,/content/drive/MyDrive/dataset/ML8.xml,189,260,233,274,272,363,0.8253676470588235,0.6983471074380165,0.2610294117647059,0.11294765840220386
835,/content/drive/MyDrive/dataset/MN2.jpg,/content/drive/MyDrive/dataset/MN2.xml,109,174,256,270,271,322,0.522140221402214,0.8167701863354038,0.23985239852398524,0.043478260869565216
836,/content/drive/MyDrive/dataset/MN3.jpg,/content/drive/MyDrive/dataset/MN3.xml,81,150,175,191,272,363,0.42463235294117646,0.5041322314049587,0.2536764705882353,0.0440771349862259
837,/content/drive/MyDrive/dataset/MN4.jpg,/content/drive/MyDrive/dataset/MN4.xml,103,159,9,22,272,87,0.48161764705882354,0.1781609195402299,0.20588235294117646,0.14942528735632185
838,/content/drive/MyDrive/dataset/MN5.jpg,/content/drive/MyDrive/dataset/MN5.xml,113,181,162,178,272,204,0.5404411764705882,0.8333333333333334,0.25,0.0784313725490196
839,/content/drive/MyDrive/dataset/MN6.jpg,/content/drive/MyDrive/dataset/MN6.xml,85,157,243,261,272,363,0.44485294117647056,0.6942148760330579,0.2647058823529412,0.049586776859504134
840,/content/drive/MyDrive/dataset/MP1.jpg,/content/drive/MyDrive/dataset/MP1.xml,90,171,269,287,269,436,0.4851301115241636,0.6376146788990825,0.30111524163568776,0.04128440366972477
841,/content/drive/MyDrive/dataset/MP10.jpg,/content/drive/MyDrive/dataset/MP10.xml,95,184,265,284,272,363,0.5128676470588235,0.756198347107438,0.3272058823529412,0.05234159779614325
842,/content/drive/MyDrive/dataset/MP11.jpg,/content/drive/MyDrive/dataset/MP11.xml,92,186,201,228,272,292,0.5110294117647058,0.7345890410958904,0.34558823529411764,0.09246575342465753
843,/content/drive/MyDrive/dataset/MP2.jpg,/content/drive/MyDrive/dataset/MP2.xml,39,99,126,142,207,153,0.3333333333333333,0.8758169934640523,0.2898550724637681,0.10457516339869281
844,/content/drive/MyDrive/dataset/MP3.jpg,/content/drive/MyDrive/dataset/MP3.xml,93,167,206,223,272,363,0.47794117647058826,0.5909090909090909,0.27205882352941174,0.046831955922865015
845,/content/drive/MyDrive/dataset/MP4.jpg,/content/drive/MyDrive/dataset/MP4.xml,99,158,199,213,272,363,0.4724264705882353,0.5674931129476584,0.21691176470588236,0.03856749311294766
846,/content/drive/MyDrive/dataset/MP5.jpg,/content/drive/MyDrive/dataset/MP5.xml,101,171,230,244,272,363,0.5,0.6528925619834711,0.25735294117647056,0.03856749311294766
847,/content/drive/MyDrive/dataset/MP6.jpg,/content/drive/MyDrive/dataset/MP6.xml,91,178,239,256,272,363,0.4944852941176471,0.6818181818181818,0.31985294117647056,0.046831955922865015
848,/content/drive/MyDrive/dataset/MP7.jpg,/content/drive/MyDrive/dataset/MP7.xml,97,181,230,253,272,484,0.5110294117647058,0.4989669421487603,0.3088235294117647,0.047520661157024795
849,/content/drive/MyDrive/dataset/MP8.jpg,/content/drive/MyDrive/dataset/MP8.xml,92,174,182,206,272,363,0.4889705882352941,0.5344352617079889,0.3014705882352941,0.06611570247933884
850,/content/drive/MyDrive/dataset/MP9.jpg,/content/drive/MyDrive/dataset/MP9.xml,189,248,216,248,272,471,0.8033088235294118,0.49256900212314225,0.21691176470588236,0.06794055201698514
851,/content/drive/MyDrive/dataset/MZ1.jpg,/content/drive/MyDrive/dataset/MZ1.xml,119,181,98,112,272,125,0.5514705882352942,0.84,0.22794117647058823,0.112
852,/content/drive/MyDrive/dataset/NL2.jpg,/content/drive/MyDrive/dataset/NL2.xml,77,178,303,332,271,333,0.470479704797048,0.9534534534534534,0.3726937269372694,0.08708708708708708
853,/content/drive/MyDrive/dataset/NL3.jpg,/content/drive/MyDrive/dataset/NL3.xml,118,197,144,172,272,204,0.5790441176470589,0.7745098039215687,0.29044117647058826,0.13725490196078433
854,/content/drive/MyDrive/dataset/NL4.jpg,/content/drive/MyDrive/dataset/NL4.xml,176,233,387,420,271,555,0.7546125461254612,0.727027027027027,0.21033210332103322,0.05945945945945946
855,/content/drive/MyDrive/dataset/NL5.jpg,/content/drive/MyDrive/dataset/NL5.xml,51,122,360,406,272,604,0.3180147058823529,0.6341059602649006,0.2610294117647059,0.076158940397351
856,/content/drive/MyDrive/dataset/NL6.jpg,/content/drive/MyDrive/dataset/NL6.xml,213,261,245,264,272,363,0.8713235294117647,0.7011019283746557,0.17647058823529413,0.05234159779614325
